instance,tsp,cities,items,type,capacity,best,algo,S1,S2,S3,S4,S5,C1,C2,C3,C4,C5,C6,MATLS,DH,M3,M4,M3B,M4B,RLS,EA,SH,NDSBRKGA,WSM,JK17,JC17,MY17,WC17,HLS,CS2SA*,CS2SA-R,JNB,J2B,MEA2P,COCO,COCOP,COCOL
pcb3038_n3037_uncorr-similar-weights_08,pcb3038,3038,1,usw,8,321605.0,C4,314369.0834,314188.9767,314710.6397,308131.3988,321391.3431,313144.2095,321186.3259,318951.1554,321604.6553,313337.2756,316871.0811,320204.0,217459.7,295030.1366,291512.4061,292005.4041,295471.5084,312607.3343,312607.3343,-18990.51,-inf,-inf,-inf,-1765036.43203635,318063.609618302,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n3037_uncorr-similar-weights_09,pcb3038,3038,1,usw,9,362446.0,MATLS,357561.3798,355537.6181,357405.8187,356785.4695,361289.5073,353712.7437,360726.1862,360471.0099,359251.2556,354014.68,355170.5912,362446.0,278835.82,337674.7654,330561.83,332176.8338,328124.3626,353243.462,353243.4211,-2683.38,-inf,-inf,-inf,-1358724.77113785,360786.717142086,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n3037_uncorr-similar-weights_10,pcb3038,3038,1,usw,10,408451.0,S5,398820.3728,397666.4588,400981.2098,401754.2536,408450.9458,398061.0335,405753.3028,405463.6373,405370.7147,400387.6465,402620.1855,404119.0,343366.13,377156.144,375960.9044,375411.6072,373673.0178,399104.7335,399104.7335,36618.49,-inf,-inf,-inf,-1417200.53825468,401087.868059552,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_01,pcb3038,3038,3,bsc,1,513661.0,S5,505469.2204,510754.2019,502844.5656,507909.7288,513660.8532,510745.6461,506879.8093,513079.9209,512677.7712,509626.7494,510002.9061,479519.0,333475.34,493209.0422,493691.9313,492594.3805,489785.792,398679.7321,450272.6179,333475.34,-inf,-inf,-inf,-2739198.56803075,467398.631134162,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_02,pcb3038,3038,3,bsc,2,918713.0,S5,912452.063,913369.5269,910575.1867,914839.2635,918712.6818,909300.7958,917846.3853,914137.5,915759.9704,902892.3927,916893.6512,883988.0,709980.59,884824.432,883118.3578,878004.8451,874205.875,832847.2683,875113.4535,709980.59,-inf,-inf,-inf,-4661254.61249899,884794.864424042,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_03,pcb3038,3038,3,bsc,3,1215919.0,S5,1194069.28,1201192.458,1202254.761,1199841.683,1215919.309,1190193.132,1202259.957,1212390.557,1214260.109,1205673.098,1209307.059,1158580.0,1005860.69,1166191.069,1158808.53,1160345.613,1150867.185,1198540.559,1198548.711,993399.0,-inf,-inf,-inf,-5759147.32163667,1193667.19313421,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_04,pcb3038,3038,3,bsc,4,1394542.0,S5,1379681.375,1372681.107,1363453.267,1374197.93,1394542.069,1370043.57,1378100.12,1385769.705,1383708.872,1378320.308,1379187.453,1342950.0,1258291.95,1333586.406,1319357.142,1314550.808,1315213.173,1367088.44,1367085.566,1151003.93,-inf,-inf,-inf,-9457570.40083458,1375369.68940476,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_05,pcb3038,3038,3,bsc,5,1597003.0,S5,1573947.848,1571216.608,1558070.336,1571080.62,1597003.052,1562824.969,1579250.398,1586590.155,1589752.179,1590616.781,1573398.481,1506930.0,1487335.36,1506782.527,1507093.555,1496123.087,1489138.899,1561550.079,1561553.746,1296683.91,-inf,-inf,-inf,-10684240.8912574,1572573.29221551,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_06,pcb3038,3038,3,bsc,6,1707552.0,C3,1685806.398,1667888.858,1648325.928,1668834.071,1700703.778,1655030.689,1692058.163,1707551.614,1695447.436,1692373.623,1658628.147,1612810.0,1596517.06,1610782.34,1597024.751,1569666.619,1568673.252,1660330.939,1660325.605,1296652.54,-inf,-inf,-inf,-14093409.4343291,1675301.44173705,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_07,pcb3038,3038,3,bsc,7,1884906.0,MY17,1836124.704,1816018.507,1806838.839,1802371.67,1868401.369,1811327.865,1846836.88,1848831.734,1856089.785,1831134.74,1827175.709,1795300.0,1770266.6,1739273.174,1743210.645,-inf,1728006.755,1812276.387,1812275.91,1309328.29,-inf,-inf,-inf,-14074726.1765327,1884906.35612108,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_08,pcb3038,3038,3,bsc,8,1898631.0,S5,1847700.071,1838406.74,1885820.962,1852262.383,1898630.533,1880498.202,1854520.386,1886303.868,1877927.94,1878546.14,1856356.836,1796720.0,1806032.17,1752572.13,1744184.815,1724737.601,1716851.271,1837944.605,1837940.302,1107384.42,-inf,-inf,-inf,-13702464.7734319,1881286.99740466,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_09,pcb3038,3038,3,bsc,9,1972097.0,MY17,1917576.204,1910819.09,1862592.383,1906259.598,1957615.051,1934699.358,1901648.124,1948821.648,1936180.794,1934923.316,1846654.779,1897370.0,1872008.02,1814214.516,1794330.002,1787374.343,1749873.194,1890463.9,1890463.72,899938.51,-inf,-inf,-inf,-14785462.3308858,1972096.63065296,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_bounded-strongly-corr_10,pcb3038,3038,3,bsc,10,1932663.0,MY17,1848014.325,1800875.158,1772412.738,1820732.656,1876882.153,1848348.273,1814100.156,1866917.285,1849025.265,1829896.367,1830724.846,1789110.0,1793805.62,1684471.863,1691234.455,-inf,1646474.381,1803045.248,1802974.362,427020.14,-inf,-inf,-inf,-15252115.5582504,1932663.06552206,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_01,pcb3038,3038,3,unc,1,498162.0,S5,490477.842,484091.6238,484883.6809,488850.836,498161.6629,483741.3667,497223.8853,493555.1234,496175.7738,486203.1037,485601.3586,482821.0,-235960.51,465861.1602,466111.5801,463224.1596,459347.1209,490733.0638,490697.5163,-286735.2,-inf,-inf,-inf,-3383122.13852113,497973.665178599,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_02,pcb3038,3038,3,unc,2,659571.0,C4,654249.1291,637867.2706,649400.4803,643177.7671,658258.3079,639495.8601,633516.9878,656596.5526,659571.4451,639847.49,638670.6251,634929.0,-103674.26,615760.3596,615925.4058,610361.7554,607232.1074,649013.6218,649714.9848,-293749.9,-inf,-inf,-inf,-4186722.94101023,650812.491184194,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_03,pcb3038,3038,3,unc,3,783640.0,S5,780388.8443,777377.0808,769956.7409,770700.9141,783639.9042,754203.4571,752240.9371,781817.8871,777079.2073,761554.5803,757986.7279,765276.0,111202.38,730435.0119,728508.8945,-inf,719926.0845,772707.5901,772598.4869,-269637.55,-inf,-inf,-inf,-4377495.98946181,767526.599218601,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_04,pcb3038,3038,3,unc,4,852344.0,C4,824676.8523,836312.8149,840973.0431,821734.196,851320.6433,828706.4513,828675.706,850078.2781,852343.8679,835395.5263,840625.5048,836793.0,429828.53,794469.5794,787863.2197,782924.3299,786023.9451,840263.1857,841015.6897,-254837.47,-inf,-inf,-inf,-4738449.91163187,829635.752572604,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_05,pcb3038,3038,3,unc,5,926862.0,S5,924620.0984,900833.3511,921971.7411,914367.5569,926861.9109,907018.1943,901974.0504,926089.0866,926469.7752,918716.4742,914604.794,915667.0,600960.59,864031.7196,863237.96,853226.1249,853346.5695,912138.7692,912135.6076,-225957.43,-inf,-inf,-inf,-4902658.9961417,908684.477653143,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_06,pcb3038,3038,3,unc,6,1017072.0,C3,998001.7996,991535.9439,997561.6803,989847.3448,1016069.652,1002928.767,992033.5476,1017072.466,1016549.655,997404.2031,1005256.44,1009440.0,734587.43,951101.69,945928.4541,944249.3937,944906.9622,999268.3012,999170.1645,-169051.2,-inf,-inf,-inf,-5118092.22765323,1013859.13709471,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_07,pcb3038,3038,3,unc,7,1095418.0,C3,1084982.599,1065961.76,1079236.65,1063677.315,1092013.748,1075487.509,1064273.688,1095417.935,1090808.556,1070942.111,1076915.075,1083340.0,855634.79,1023344.03,1017451.992,1016091.459,1016300.772,1069626.512,1069625.668,-100442.6,-inf,-inf,-inf,-5687781.73980035,1079909.85888393,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_08,pcb3038,3038,3,unc,8,1184860.0,C3,1149078.961,1146963.909,1177023.008,1161666.729,1181354.958,1180099.211,1171274.877,1184860.454,1178773.27,1155954.043,1163425.665,1172760.0,985106.7,1108675.346,1101131.984,1091513.667,1102849.626,1156138.259,1156055.72,-19562.96,-inf,-inf,-inf,-5670277.11161099,1157362.56154709,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_09,pcb3038,3038,3,unc,9,1281239.0,C3,1272708.582,1262371.742,1262986.525,1251500.513,1279335.648,1276573.669,1262665.219,1281239.159,1276795.104,1253130.353,1259676.774,1269840.0,1115832.86,1205391.477,1195687.872,1194744.692,1194218.805,1252022.1,1251800.413,95745.97,-inf,-inf,-inf,-6231284.30405425,1263253.57046031,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr_10,pcb3038,3038,3,unc,10,1394391.0,C3,1385100.793,1360660.186,1375356.71,1383624.04,1390801.373,1388466.497,1377988.578,1394391.493,1386362.115,1365677.405,1356870.869,1382250.0,1253815.52,1312613.696,1306392.217,1312697.194,1295134.877,1363348.165,1363149.559,567075.32,-inf,-inf,-inf,-6278186.70873074,1381017.93599156,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_01,pcb3038,3038,3,usw,1,322953.0,S5,308993.3714,315137.1692,314828.4758,306102.9343,322952.9439,308754.9877,315439.1312,320884.1312,320016.6632,306257.3946,320980.2752,313771.0,101150.87,311372.0552,310463.4553,310069.7089,307890.9419,242150.3078,295566.118,88580.2,-inf,-inf,-inf,-1362213.38334678,303955.642992999,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_02,pcb3038,3038,3,usw,2,465222.0,C4,429208.3339,460790.9423,450719.8437,424994.6233,459845.8022,433057.3988,447401.5395,461162.637,465222.2539,432875.147,458625.5687,451003.0,159201.54,430657.0161,433924.8376,431359.4012,428241.1736,434971.404,434993.2641,108707.16,-inf,-inf,-inf,-2583703.43703023,459107.970736558,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_03,pcb3038,3038,3,usw,3,574425.0,C4,535556.7959,551066.84,541130.6115,539195.8445,571893.6024,535439.8247,548403.7177,564237.8297,574424.6715,536851.8023,547747.13,564494.0,242240.61,526784.0088,528987.6384,527337.8039,532108.9838,533215.0477,533187.4705,119901.93,-inf,-inf,-inf,-4359293.1036798,565742.021165233,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_04,pcb3038,3038,3,usw,4,628239.0,C3,597627.4763,609795.1492,614270.2255,599381.6208,626676.8753,597180.0197,593734.6599,628239.1438,625188.2923,593703.0065,604848.7533,609917.0,278229.45,576631.3769,580778.8894,578558.1199,569934.8173,593598.8644,593596.8842,83332.1,-inf,-inf,-inf,-6120564.98401048,620486.238547348,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_05,pcb3038,3038,3,usw,5,711383.0,C3,677895.2907,690556.8976,682081.1908,679814.8073,710664.3911,692257.4355,685652.8838,711383.1569,709528.2443,709383.9928,684560.346,692773.0,353390.85,649774.3999,649061.9106,642236.428,657364.7545,674376.2378,674369.9003,56938.62,-inf,-inf,-inf,-5700375.57349572,696625.039446893,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_06,pcb3038,3038,3,usw,6,791633.0,S5,759224.9095,765633.4398,747484.9184,759119.1329,791632.8852,775834.9916,759439.2352,787579.3451,783076.9831,786022.258,762600.4231,771523.0,442776.18,720572.8318,715336.8058,725606.9155,702020.4691,750426.0749,750753.7433,14574.5,-inf,-inf,-inf,-6383410.74044131,777759.579856531,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_07,pcb3038,3038,3,usw,7,871733.0,S5,843139.4351,837869.7587,856341.6523,863286.6889,871733.2215,858024.4588,842752.4016,869483.1295,869239.306,866067.7568,847760.7122,857511.0,553075.66,795729.9248,798628.682,798656.9593,790463.6632,833754.1331,833697.991,-20785.9,-inf,-inf,-inf,-6625364.21170145,857872.361282179,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_08,pcb3038,3038,3,usw,8,977811.0,C4,954214.8624,954335.6757,952095.5685,970318.8792,974836.1402,961856.7576,956205.6941,977042.8857,977811.1865,956930.3326,958603.0477,972278.0,701069.01,900068.4241,894484.7104,892678.344,886851.4686,943644.7904,943645.0185,-20883.52,-inf,-inf,-inf,-7028379.51878771,967553.973094325,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_09,pcb3038,3038,3,usw,9,1091293.0,C4,1072258.003,1068139.749,1061504.183,1068180.912,1087989.116,1075365.062,1070374.62,1088941.099,1091292.71,1074008.162,1074531.958,1076700.0,875700.9,1004572.357,1003921.677,1004586.127,994605.9244,1059609.602,1059609.776,11443.0,-inf,-inf,-inf,-6871228.74077649,1083273.84611446,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n9111_uncorr-similar-weights_10,pcb3038,3038,3,usw,10,1218615.0,C4,1204757.139,1197339.851,1199651.864,1186801.15,1216398.726,1204465.942,1200942.031,1217079.384,1218615.463,1212393.221,1189907.34,1205600.0,1053079.65,1134270.817,1136558.41,1133051.476,1124462.15,1191422.598,1191422.496,181366.58,-inf,-inf,-inf,-6918251.49668515,1201515.26384594,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_01,pcb3038,3038,5,bsc,1,858997.0,S5,851026.6714,855514.5342,850718.7268,853909.1131,858997.1129,844658.4254,851304.1889,858012.315,855222.4875,858018.3412,850325.7082,801428.0,558895.01,824857.0084,820424.6941,821217.9163,819155.6428,671499.0504,734615.0442,558895.01,-inf,-inf,-inf,-5210345.56408055,786811.127897902,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_02,pcb3038,3038,5,bsc,2,1532564.0,C3,1517153.667,1520745.635,1523962.902,1519514.212,1532237.893,1526217.364,1521100.634,1532564.346,1528442.324,1523167.185,1516411.222,1472110.0,1188419.83,1474704.845,1468546.461,1461430.301,1462135.442,1407323.984,1441617.135,1188419.83,-inf,-inf,-inf,-8496773.55208065,1480567.52158637,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_03,pcb3038,3038,5,bsc,3,1999410.0,C4,1972326.724,1979836.083,1970758.553,1978339.765,1996603.163,1986817.594,1986297.912,1989020.063,1999410.059,1975381.452,1974110.33,1878050.0,1658869.76,1900698.21,1901117.362,-inf,-inf,1974778.084,1974751.921,1641661.87,-inf,-inf,-inf,-13113015.7649432,1947446.53982584,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_04,pcb3038,3038,5,bsc,4,2264185.0,S5,2234365.985,2235786.928,2215435.121,2229409.905,2264185.322,2250233.046,2251444.84,2252133.412,2256220.035,2232969.748,2240701.512,2103940.0,2050779.09,2139098.823,2138193.517,-inf,-inf,2224426.497,2224267.084,1851912.75,-inf,-inf,-inf,-17641165.988209,2222102.71283248,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_05,pcb3038,3038,5,bsc,5,2585213.0,S5,2549286.618,2544336.595,2547868.843,2538466.714,2585213.34,2562512.725,2547950.817,2570505.084,2575725.286,2541035.574,2560361.927,2430890.0,2389322.1,2417827.273,2414068.957,2403058.422,-inf,2525665.442,2525662.72,2053276.02,-inf,-inf,-inf,-20461505.5603854,2535291.54031172,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_06,pcb3038,3038,5,bsc,6,2739783.0,S5,2699965.16,2683425.119,2696984.091,2691485.778,2739783.181,2685205.461,2686232.03,2736866.317,2733894.664,2663394.573,2650887.115,2617210.0,2549618.7,2546205.368,2525938.481,2535007.878,2498808.356,2660774.941,2660652.543,1997795.44,-inf,-inf,-inf,-24110172.2625659,2730816.14711552,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_07,pcb3038,3038,5,bsc,7,2921177.0,S5,2876752.236,2849939.836,2880074.334,2839917.452,2921176.647,2846782.137,2842385.993,2904937.097,2887883.268,2826935.584,2815879.542,2757450.0,2739532.13,2704746.917,2672489.159,2653611.289,-inf,2823717.967,2823627.254,1879833.08,-inf,-inf,-inf,-25060662.1475588,2870427.93712151,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_08,pcb3038,3038,5,bsc,8,3004028.0,S5,2964183.199,2911880.269,2888718.198,2911386.769,3004028.246,2908085.265,2901348.67,2977344.233,2994274.127,2886075.624,2971740.556,2826350.0,2814420.59,2728361.999,2739712.608,-inf,-inf,2883032.236,2883043.35,1549211.04,-inf,-inf,-inf,-24852993.3254874,2978417.21395618,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_09,pcb3038,3038,5,bsc,9,3089687.0,S5,2930545.162,2981921.103,2958586.458,2997372.239,3089687.378,2978336.217,2965461.6,3058464.725,3073037.418,2951448.578,3050396.4,2968470.0,2899305.85,2765304.749,2772274.303,2739323.445,2788019.609,2949192.971,2949083.503,1144039.73,-inf,-inf,-inf,-28121382.8633222,3063199.0461403,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_bounded-strongly-corr_10,pcb3038,3038,5,bsc,10,3044707.0,MY17,2983934.973,2926118.415,2901898.313,2879129.472,3029617.932,2922696.383,2917264.985,3020831.67,3027408.635,2892054.835,3001608.452,2889810.0,2859087.9,2745320.84,2682534.256,2684923.302,2673699.741,2890965.313,2890784.549,457076.54,-inf,-inf,-inf,-31254580.5227313,3044706.63171534,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_01,pcb3038,3038,5,unc,1,831685.0,S5,804611.8432,816375.3092,818165.3596,808652.7553,831684.5988,818822.4474,814331.2911,827003.9531,818623.3474,803030.0007,804566.5944,812187.0,-387732.22,786226.3897,779093.0728,-inf,-inf,823121.7557,823109.1166,-474204.0,-inf,-inf,-inf,-6528175.11412117,817790.567302597,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_02,pcb3038,3038,5,unc,2,1108418.0,S5,1076568.037,1077303.036,1087622.906,1077188.958,1108418.479,1075661.298,1072723.474,1100627.23,1101898.28,1067067.232,1087044.425,1069740.0,-177437.33,1038012.422,1023945.586,-inf,-inf,1095447.765,1095440.148,-488147.52,-inf,-inf,-inf,-5548493.59292807,1080401.11040158,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_03,pcb3038,3038,5,unc,3,1307282.0,S5,1279182.656,1277669.736,1282786.518,1260801.629,1307282.402,1293274.296,1278697.73,1296345.749,1305326.066,1266148.741,1277461.684,1291640.0,204001.29,1216786.01,1211446.545,-inf,-inf,1295352.212,1295319.81,-434050.53,-inf,-inf,-inf,-9318893.40136803,1287308.45581812,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_04,pcb3038,3038,5,unc,4,1434336.0,S5,1396374.033,1404864.438,1408394.218,1416768.533,1434336.081,1419183.875,1418893.219,1428268.697,1431264.592,1403799.311,1415392.16,1415270.0,716514.35,1325914.734,1329678.846,1320559.203,-inf,1423435.066,1423280.8,-397490.77,-inf,-inf,-inf,-9213553.98999913,1407136.18155447,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_05,pcb3038,3038,5,unc,5,1557060.0,C4,1521896.566,1533881.177,1526468.811,1535061.998,1556162.361,1527724.359,1545204.648,1549575.325,1557060.061,1531245.003,1505789.393,1527350.0,1021651.34,1446080.378,1446854.959,1442926.411,1443040.49,1537126.049,1537126.198,-358364.8,-inf,-inf,-inf,-10018625.4429126,1520751.46905056,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_06,pcb3038,3038,5,unc,6,1672917.0,C4,1635909.37,1642282.532,1665958.19,1654619.942,1667888.211,1638153.87,1659295.998,1663363.971,1672917.264,1651087.288,1660001.18,1648610.0,1209502.03,1548099.135,1554728.455,1538141.136,1540288.575,1644296.829,1644029.214,-295202.94,-inf,-inf,-inf,-12093188.0620266,1634743.61781678,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_07,pcb3038,3038,5,unc,7,1797336.0,C4,1757503.181,1766020.581,1758576.15,1771097.367,1794344.138,1773087.732,1787284.136,1789425.762,1797336.051,1780277.277,1788315.977,1768380.0,1410262.73,1673802.679,1674461.453,1667209.965,1644514.65,1765331.924,1765331.794,-208233.09,-inf,-inf,-inf,-12214238.4312647,1769624.00459919,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_08,pcb3038,3038,5,unc,8,1934330.0,S5,1914975.504,1901171.584,1929919.601,1907366.156,1934329.86,1912420.593,1926276.367,1928703.817,1933842.664,1920954.089,1907011.654,1912940.0,1614237.05,1810561.893,1796684.601,1798931.236,1803538.782,1899339.943,1899712.461,-97718.99,-inf,-inf,-inf,-13908673.4533101,1909642.28087654,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_09,pcb3038,3038,5,unc,9,2106464.0,S5,2055051.172,2070923.443,2100224.853,2078256.445,2106463.976,2083764.201,2098726.636,2094047.563,2105217.256,2094612.492,2099262.209,2081700.0,1838019.62,1978450.272,1988546.885,1960691.985,1969422.706,2069076.425,2068965.558,115246.81,-inf,-inf,-inf,-13181520.957499,2070294.33892007,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr_10,pcb3038,3038,5,unc,10,2296450.0,S5,2254016.777,2264154.654,2293571.158,2271536.557,2296450.488,2277790.68,2293073.364,2294887.843,2290112.468,2289716.416,2293329.296,2271290.0,2079417.94,2168316.791,2160720.18,2143689.678,2151258.761,2261219.774,2260866.754,875444.95,-inf,-inf,-inf,-13720016.4061061,2269169.2297433,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
pcb3038_n15185_uncorr-similar-weights_01,pcb3038,3038,5,usw,1,518940.0,C3,510948.3652,498775.75,498510.96,503472.0252,517795.6701,499259.431,501212.2599,518939.9022,514479.3138,497783.7889,514867.7192,502804.0,150651.54,498556.9191,494981.9699,493265.3106,493048.3555,392479.4289,446928.3544,131341.28,-inf,-inf,-inf,-2582123.62810796,481894.88166992,-inf,513089.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
